game_id,voice_id,text,vocoder,out_path,pacing
skyrim,sk_malekhajiit,"Well, then, do not mind this one. Have a nice day.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleKhajiit/zzzLrhMq10__00008775_1.wav,
skyrim,sk_femalechild,Thank you for helping me. I didn't cry.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_00008781_1.wav,
skyrim,sk_femalechild,Thank you for helping me. I'll make it up to you someday!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_00008784_1.wav,
skyrim,sk_femalechild,"Yep, I'm my dad's daughter. I don't cry because of such things.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_00008783_1.wav,
skyrim,sk_malenord,"Oh, we were lucky. Lalanoah is fine. If something happened to her, I couldn't show my face to Gerhard anymore.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_00008787_1.wav,
skyrim,sk_malenord,The Chick Trader may or may not come again. I'll think of something. It won't take me long.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_00008789_1.wav,
skyrim,sk_malenord,Let's talk again next time. I'll give you my answer then.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_00008789_2.wav,
skyrim,sk_femalechild,"That's it. A treasure fell from the flying ship. When Grolly put it on, she could speak properly.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10__00008795_1.wav,
skyrim,sk_malenord,From the sky... Something similar happened to me. But it wasn't a treasure. They were monsters.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10__00008797_1.wav,
skyrim,sk_femalechild,Really? What happened then? Did you defeat them?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10__00008799_1.wav,
skyrim,sk_malenord,"Oh yes, I defeated them all, with the help of my friend. It was easy.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10__0000879B_1.wav,
skyrim,sk_femalechild,"Awesome! If I train, can I become as strong as you or your friend?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10__0000879D_1.wav,
skyrim,sk_malenord,"Oh? Well, maybe. But didn't you say you wanted to be a healer?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10__0000879F_1.wav,
skyrim,sk_femalechild,"Well, then I'll be a super-strong healer! I'll beat them to a pulp and then I'll heal them again!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10__000087A1_1.wav,
skyrim,sk_malenord,"By Shor, you're scaring me, kid...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10__000087A3_1.wav,
skyrim,sk_malenord,I've made my decision. I'll quit the guard job. I'll stay here and take care of the brat.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_000087A7_1.wav,
skyrim,sk_malenord,"I kept this a secret but I have enough gold to support one little brat for years. What will be, will be.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_000087A9_1.wav,
skyrim,sk_malenord,"And when the gold runs short, I'll just hunt down bandits for bounties.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_000087A9_2.wav,
skyrim,sk_malenord,"Oh, don't sulk. Come visit once in a while. Every day, if you want. At least the brat will be happy.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_000087AB_1.wav,
skyrim,sk_malenord,Thanks. I appreciate this.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq10_zzzLrhMq10Brand_000087AD_1.wav,
skyrim,sk_femalechild,Uncle Brandt said he'll stay with me until mommy and daddy come back.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_000087B0_1.wav,
skyrim,sk_femalechild,And uncle Brandt is kind again. I like hearing him laugh.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_000087B2_1.wav,
skyrim,sk_femalechild,"I like you, too. And Grolly, Skoll and Kanra. I'm very happy!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_000087B2_2.wav,
skyrim,sk_femalechild,"Yep, and soon! Promise?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq10_zzzLrhMq10LalaB_000087B4_1.wav,
skyrim,sk_maleoldkindly,A blood curse is wandering in the forest. So be careful. You are no longer pure...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhMq10__000087BC_1.wav,
skyrim,sk_maleelfhaughty,Hi. I'm a little busy at the moment. Can you come back some other time?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161C8_1.wav,
skyrim,sk_maleelfhaughty,"Can I help you? Anyway, I'm at work.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161C9_1.wav,
skyrim,sk_maleelfhaughty,"Are you worried about me? Please don't be, I can get to the square on my own.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161CA_1.wav,
skyrim,sk_maleelfhaughty,"No, that can't be! It must be a misunderstanding... I've made a mistake in the amount of medicine...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161CE_1.wav,
skyrim,sk_maleelfhaughty,I'm not even a healer! I work as an enchanter but I was put in charge of this by mistake...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161CE_2.wav,
skyrim,sk_maleelfhaughty,"I did my best, but everyone died... I'm so sorry.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161CE_3.wav,
skyrim,sk_maleelfhaughty,"It's awful. But there's nothing we can do about it, is there? Let's just stay positive. Yes, positive.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161D0_1.wav,
skyrim,sk_maleelfhaughty,"Oh, you understand me? I'm so moved I could cry!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161D2_1.wav,
skyrim,sk_maleelfhaughty,"There's trouble everywhere because people started rioting. If they get injured, we can only give them some health recovery potions.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161D5_1.wav,
skyrim,sk_maleelfhaughty,Is it early morning? It feels like this night shift will never end...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161D5_2.wav,
skyrim,sk_maleelfhaughty,"Hmm, you may be right. Perhaps I should give up on this work.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleElfHaughty/zzzRevCqCi_zzzRevCqCitizen_000161D8_1.wav,
skyrim,sk_malecoward,"Argh, stop! Don't kill me!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_00016149_1.wav,
skyrim,sk_malecoward,What? Do you need me for something else?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_0001614A_1.wav,
skyrim,sk_malecoward,"I'll gather my supplies and move to the square. I don't need directions, I'm not a kid.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_0001614B_1.wav,
skyrim,sk_malecoward,"Aaah, I'm not edible! Get away from me!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_0001614F_1.wav,
skyrim,sk_malecoward,"Are you sure? Well... you really freaked me out, you look like a bandit at a first glance. I thought you were a monster!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_00016152_1.wav,
skyrim,sk_malecoward,I don't know. I've been drinking all night with my friends... it's like it's still the middle of the night. My friends left somewhere... What's going on?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_00016155_1.wav,
skyrim,sk_malecoward,"I'm hiding. There are rioters on the main street, and you can hear monsters screaming in the square. There's nowhere to run!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_00016158_1.wav,
skyrim,sk_malecoward,"...That's good. Musketeers? Well, that square certainly sounds safer than here.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_0001615A_1.wav,
skyrim,sk_malecoward,I'll move there. I don't want to be scared and alone in the dark anymore.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleCoward/zzzRevCqCi_zzzRevCqCitizen_0001615A_2.wav,
skyrim,sk_malenord,Do you have the gold?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__00007751_1.wav,
skyrim,sk_femalechild,It's all gone now... But...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007753_1.wav,
skyrim,sk_malenord,"No. You know the rules. No gold, no bread.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__00007755_1.wav,
skyrim,sk_femalechild,I'm sorry...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007757_1.wav,
skyrim,sk_malenord,"Why are you still here, Lalanoah? Don't expect any handouts from me.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__00007759_1.wav,
skyrim,sk_malenord,"The jarl strictly forbade me that. Now that you know this, hurry back home.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__0000775B_1.wav,
skyrim,sk_femalechild,But... On the way home...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__0000775D_1.wav,
skyrim,sk_malenord,Stop pestering me and go home now.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__0000775F_1.wav,
skyrim,sk_femalechild,Well... Can I just stay here for a while?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007761_1.wav,
skyrim,sk_malenord,"Oh, have it your way. But as I said to you over and over, don't go into the town. I don't want to dirty my axe with a brat's blood.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01__00007763_1.wav,
skyrim,sk_femalechild,Yep...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007765_1.wav,
skyrim,sk_femalechild,Nothing... I'm just waiting here...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000776B_1.wav,
skyrim,sk_femalechild,"I can't go back home, so I'm here.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007782_1.wav,
skyrim,sk_malenord,"This is Falkreath's problem. Keep your nose out of it, outsider.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007773_1.wav,
skyrim,sk_malenord,"They lost their parents in the civil war. Temples and orphanages are all already filled to the brim, so they are just left to wander around the town and scavenge.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007776_1.wav,
skyrim,sk_malenord,"Dirty little brats, aren't they? Just the sight of them disgusts me.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007776_2.wav,
skyrim,sk_malenord,"If you want bread, go to the store or the inn. Why would you even think to ask me? Oh, fine. I don't need it anyway.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007779_1.wav,
skyrim,sk_malenord,"Here, take it. And don't feed the orphans!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007779_2.wav,
skyrim,sk_malenord,You don't even have 2 gold? Even the orphans earn that much just by selling flowers!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_0000777A_1.wav,
skyrim,sk_malenord,Pathetic. Piss off before I kick your arse out of the town.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_0000777A_2.wav,
skyrim,sk_femalechild,For me...?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000777D_1.wav,
skyrim,sk_femalechild,Thank you!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000777F_1.wav,
skyrim,sk_femalechild,...You're so mean!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007781_1.wav,
skyrim,sk_femalechild,What do you want? That's enough!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007959_1.wav,
skyrim,sk_femalechild,"Oh, that's it! You made me angry now! Really angry!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000795A_1.wav,
skyrim,sk_femalechild,Uncle Brandt said I shouldn't get in...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_00007785_1.wav,
skyrim,sk_femalechild,"Oh, no, I'm sure it's my fault. When my father was still here, he was always very nice and played with me.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_00007787_1.wav,
skyrim,sk_femalechild,"There's this big bad monster on the way home that growled at us. Skoll and I were so scared, we ran away.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000778A_1.wav,
skyrim,sk_femalechild,"Sure! I'll have Skoll with me, after all!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000778C_1.wav,
skyrim,sk_femalechild,I can show you! Come on.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000778E_1.wav,
skyrim,sk_femalechild,Y-yep...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007790_1.wav,
skyrim,sk_femalechild,"Look, look, a giant snail! This is the first time I've seen one so big!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007795_1.wav,
skyrim,sk_femalechild,A beehive! Bees go buzz-buzz.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__00007798_1.wav,
skyrim,sk_femalechild,Do you think these mushrooms are good to eat? I'd better not try...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__0000779B_1.wav,
skyrim,sk_femalechild,There's a bird's nest on this tree. I found eggs inside when I climbed up. Don't steal them.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__0000779E_1.wav,
skyrim,sk_femalechild,Here we are! My home is just beyond this door. And the big bad monster is in the way...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077A1_1.wav,
skyrim,sk_femalechild,"Just a moment, I'll give you the key. Now where is it...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077A3_1.wav,
skyrim,sk_femalechild,The key... I lost it somewhere! What should I do?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077A5_1.wav,
skyrim,sk_femalechild,What... What should I do?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077AD_1.wav,
skyrim,sk_femalechild,Did you find the key? Can I help you?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B2_1.wav,
skyrim,sk_femalechild,Be careful. Don't push yourself too much.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000782A_1.wav,
skyrim,sk_femalechild,"No, I don't know...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_000077AF_1.wav,
skyrim,sk_femalechild,"All right. But Skoll's name isn't dog, it's Skoll.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B1_1.wav,
skyrim,sk_femalechild,"Yep, I understand. I'll wait for you.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B4_1.wav,
skyrim,sk_femalechild,Great! I can finally go home!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B6_1.wav,
skyrim,sk_femalechild,Ah... But the big bad monster is still in the way...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B6_2.wav,
skyrim,sk_femalechild,Don't push yourself too much. Mom always said that one had better run away if in danger.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077B8_1.wav,
skyrim,sk_femaleargonian,Who you? I busy now.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Hello_000077BE_1.wav,
skyrim,sk_femaleargonian,"Talk, talk. I like talk.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Hello_000077BF_1.wav,
skyrim,sk_femalechild,Thank you for what you did for me today. I have a new friend now! Her name is Groll.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Hello_000077FC_1.wav,
skyrim,sk_femalechild,Come see me again. Promise?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Hello_0000780C_1.wav,
skyrim,sk_femaleargonian,"Ooooh, you friend?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Hello_0000780D_1.wav,
skyrim,sk_malenord,"Hey, milk drinker. Enjoying your good deed for the day, aren't you? ",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Hello_00007816_1.wav,
skyrim,sk_femaleargonian,Oooooh! I Groll. I like talk.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077C3_1.wav,
skyrim,sk_femaleargonian,"I guard it here. Yes, they order me to.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077C6_1.wav,
skyrim,sk_femaleargonian,"Ah, a small green thing called Lala... Yes, Lala.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077C8_1.wav,
skyrim,sk_femaleargonian,"Apple, apple. I like apple. Hmmm, but wrong.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077CA_1.wav,
skyrim,sk_femaleargonian,I hate cabbage. I like potato.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077CC_1.wav,
skyrim,sk_femaleargonian,"Ooooh, maybe! I guard it. They order me to.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077CE_1.wav,
skyrim,sk_femaleargonian,Ooooh! I do my best.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077D0_1.wav,
skyrim,sk_femaleargonian,"Aaah, who? You know?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077D4_1.wav,
skyrim,sk_femaleargonian,You know nothing. You dumb bunny.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077D6_1.wav,
skyrim,sk_femaleargonian,Glowing stones. So sweet. So many.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077D9_1.wav,
skyrim,sk_femaleargonian,It was still warm. I oversleep a bit.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_000077DC_1.wav,
skyrim,sk_femalechild,"Really? But... I'm still scared. So, umm...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077DF_1.wav,
skyrim,sk_femalechild,Hooray!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077E1_1.wav,
skyrim,sk_femalechild,"So, could you come with me...?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077E3_1.wav,
skyrim,sk_femalechild,Yep! Thank you!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_000077E5_1.wav,
skyrim,sk_femalechild,"Then I won't go, either. I'm still scared...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077E7_1.wav,
skyrim,sk_femaleargonian,Ooooh! This it. I guard it. They order me to.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01__000077EB_1.wav,
skyrim,sk_femalechild,Er... What's your name?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077ED_1.wav,
skyrim,sk_femaleargonian,Groll. What your name?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01__000077EF_1.wav,
skyrim,sk_femalechild,I am Lalanoah. Um... Can you be my friend?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077F1_1.wav,
skyrim,sk_femaleargonian,Ooooh! I become friend! Lalanoah and I friend.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01__000077F3_1.wav,
skyrim,sk_femalechild,"It's nice to meet you, Groll.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01__000077F5_1.wav,
skyrim,sk_femaleargonian,"Thank you, thank you.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01__000077F7_1.wav,
skyrim,sk_femalechild,You can't see it at a glance?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077FB_1.wav,
skyrim,sk_femalechild,"Yep, but...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_000077FF_1.wav,
skyrim,sk_femalechild,Could you tell me your name? I didn't ask you yet...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007801_1.wav,
skyrim,sk_femalechild,"That's a nice name! Well, um... Can you be my friend, too?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007803_1.wav,
skyrim,sk_femalechild,"Hooray! Then, please, come visit me soon. I want to give you something in thanks!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_00007805_1.wav,
skyrim,sk_femalechild,Yep! Promise me!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_00007807_1.wav,
skyrim,sk_femalechild,"Ah, I'll be waiting for you with lots of presents! Be sure to visit!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01Lalab_00007809_1.wav,
skyrim,sk_femalechild,Oh... right. I'm sorry. But visit anyway. I want to thank you somehow...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/FemaleChild/zzzLrhMq01_zzzLrhMq01LalaB_0000780B_1.wav,
skyrim,sk_femaleargonian,Understand. Lalanoah and I friend. I a nice friend.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_00007810_1.wav,
skyrim,sk_femaleargonian,Not female. Maiden.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrTrollVoice/zzzLrhMq01_zzzLrhMq01Troll_00007813_1.wav,
skyrim,sk_malenord,"Who knows? But I'd sure like to. Though even if I did know, I wouldn't tell anything to an outsider.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLrhMq01_zzzLrhMq01Brand_00007819_1.wav,
